,date_time,open,close,high,low
65,12/11/2019 10:51:00,108015.0,107990.0,108045.0,107965.0
66,12/11/2019 10:52:00,107990.0,108005.0,108060.0,107990.0
67,12/11/2019 10:53:01,108005.0,108000.0,108020.0,107965.0
68,12/11/2019 10:54:00,107985.0,107875.0,107985.0,107835.0
69,12/11/2019 10:55:00,107875.0,107900.0,107905.0,107875.0
70,12/11/2019 10:56:00,107900.0,107900.0,107920.0,107875.0
71,12/11/2019 10:57:00,107900.0,107895.0,107900.0,107830.0
72,12/11/2019 10:58:00,107895.0,107870.0,107910.0,107845.0
73,12/11/2019 10:59:00,107870.0,107900.0,107920.0,107870.0
74,12/11/2019 11:00:01,107900.0,107835.0,107915.0,107820.0
75,12/11/2019 11:01:01,107835.0,107860.0,107860.0,107815.0
76,12/11/2019 11:02:00,107860.0,107880.0,107890.0,107860.0
77,12/11/2019 11:03:02,107880.0,107895.0,107910.0,107880.0
78,12/11/2019 11:04:00,107895.0,107880.0,107900.0,107880.0
79,12/11/2019 11:05:00,107880.0,107925.0,107930.0,107860.0
80,12/11/2019 11:06:00,107925.0,107935.0,107940.0,107925.0
81,12/11/2019 11:07:00,107935.0,107950.0,107965.0,107935.0
82,12/11/2019 11:08:00,107935.0,107940.0,107950.0,107935.0
83,12/11/2019 11:09:01,107940.0,107925.0,107955.0,107925.0
84,12/11/2019 11:10:00,107925.0,107970.0,107980.0,107925.0
85,12/11/2019 11:11:00,107970.0,107935.0,107985.0,107935.0
86,12/11/2019 11:12:00,107935.0,107930.0,107955.0,107930.0
87,12/11/2019 11:13:01,107930.0,107955.0,107975.0,107930.0
88,12/11/2019 11:14:00,107960.0,107940.0,107965.0,107940.0
89,12/11/2019 11:15:00,107940.0,108010.0,108015.0,107940.0
90,12/11/2019 11:16:00,108010.0,107960.0,108010.0,107955.0
91,12/11/2019 11:17:00,107960.0,107990.0,107990.0,107960.0
92,12/11/2019 11:18:00,107990.0,108035.0,108040.0,107985.0
93,12/11/2019 11:19:00,108035.0,107990.0,108040.0,107985.0
94,12/11/2019 11:20:00,107990.0,107975.0,107990.0,107965.0
95,12/11/2019 11:21:01,107970.0,107945.0,107975.0,107945.0
96,12/11/2019 11:22:00,107945.0,107955.0,107965.0,107910.0
97,12/11/2019 11:23:00,107955.0,108005.0,108035.0,107955.0
98,12/11/2019 11:24:00,108005.0,108000.0,108030.0,108000.0
99,12/11/2019 11:25:00,108000.0,107985.0,108015.0,107980.0
100,12/11/2019 11:26:00,107985.0,107980.0,108010.0,107980.0
101,12/11/2019 11:27:00,107980.0,108005.0,108005.0,107970.0
102,12/11/2019 11:28:00,108005.0,108025.0,108040.0,108005.0
103,12/11/2019 11:29:00,108015.0,108015.0,108035.0,108015.0
104,12/11/2019 11:30:00,108015.0,107985.0,108025.0,107980.0
105,12/11/2019 11:31:00,107985.0,108010.0,108020.0,107985.0
106,12/11/2019 11:32:00,108010.0,108040.0,108060.0,108010.0
107,12/11/2019 11:33:00,108040.0,108025.0,108040.0,108020.0
108,12/11/2019 11:34:00,108025.0,108035.0,108050.0,108025.0
109,12/11/2019 11:35:00,108035.0,108025.0,108060.0,108025.0
110,12/11/2019 11:36:01,108025.0,107995.0,108025.0,107995.0
111,12/11/2019 11:37:00,107995.0,107930.0,108020.0,107930.0
112,12/11/2019 11:38:01,107930.0,107790.0,107930.0,107750.0
113,12/11/2019 11:39:00,107790.0,107820.0,107820.0,107765.0
114,12/11/2019 11:40:00,107820.0,107790.0,107845.0,107785.0
115,12/11/2019 11:41:00,107810.0,107780.0,107835.0,107755.0
116,12/11/2019 11:42:01,107780.0,107785.0,107810.0,107775.0
117,12/11/2019 11:43:01,107765.0,107750.0,107765.0,107685.0
118,12/11/2019 11:44:00,107750.0,107750.0,107750.0,107735.0
119,12/11/2019 11:45:01,107750.0,107755.0,107755.0,107720.0
120,12/11/2019 11:46:01,107745.0,107745.0,107750.0,107675.0
121,12/11/2019 11:47:01,107745.0,107730.0,107770.0,107730.0
122,12/11/2019 11:48:00,107730.0,107730.0,107775.0,107725.0
123,12/11/2019 11:49:00,107725.0,107660.0,107725.0,107630.0
124,12/11/2019 11:50:00,107660.0,107735.0,107760.0,107660.0
125,12/11/2019 11:51:01,107760.0,107815.0,107820.0,107740.0
126,12/11/2019 11:52:00,107815.0,107795.0,107815.0,107750.0
127,12/11/2019 11:53:00,107795.0,107780.0,107830.0,107770.0
128,12/11/2019 11:54:00,107780.0,107800.0,107810.0,107780.0
129,12/11/2019 11:55:00,107780.0,107605.0,107785.0,107590.0
130,12/11/2019 11:56:01,107605.0,107530.0,107605.0,107505.0
131,12/11/2019 11:57:00,107530.0,107480.0,107575.0,107465.0
132,12/11/2019 11:58:01,107480.0,107375.0,107480.0,107375.0
133,12/11/2019 11:59:00,107370.0,107335.0,107370.0,107285.0
134,12/11/2019 12:00:01,107340.0,107395.0,107410.0,107340.0
135,12/11/2019 12:01:00,107395.0,107355.0,107395.0,107315.0
136,12/11/2019 12:02:00,107395.0,107405.0,107410.0,107385.0
137,12/11/2019 12:03:00,107405.0,107325.0,107405.0,107320.0
138,12/11/2019 12:04:00,107325.0,107340.0,107365.0,107325.0
139,12/11/2019 12:05:00,107340.0,107360.0,107370.0,107320.0
140,12/11/2019 12:06:00,107360.0,107240.0,107385.0,107240.0
141,12/11/2019 12:07:00,107240.0,107360.0,107360.0,107240.0
142,12/11/2019 12:08:00,107360.0,107350.0,107370.0,107335.0
143,12/11/2019 12:09:00,107345.0,107410.0,107415.0,107325.0
144,12/11/2019 12:10:00,107415.0,107475.0,107475.0,107405.0
145,12/11/2019 12:11:00,107475.0,107460.0,107515.0,107435.0
146,12/11/2019 12:12:01,107445.0,107490.0,107495.0,107445.0
147,12/11/2019 12:13:00,107490.0,107485.0,107500.0,107480.0
148,12/11/2019 12:14:01,107485.0,107520.0,107530.0,107460.0
149,12/11/2019 12:15:00,107535.0,107545.0,107565.0,107525.0
150,12/11/2019 12:16:00,107545.0,107600.0,107600.0,107545.0
151,12/11/2019 12:17:00,107590.0,107620.0,107625.0,107565.0
152,12/11/2019 12:18:00,107620.0,107655.0,107660.0,107620.0
153,12/11/2019 12:19:00,107655.0,107635.0,107660.0,107630.0
154,12/11/2019 12:20:01,107635.0,107625.0,107655.0,107620.0
155,12/11/2019 12:21:00,107640.0,107665.0,107670.0,107640.0
156,12/11/2019 12:22:00,107665.0,107660.0,107675.0,107650.0
157,12/11/2019 12:23:00,107660.0,107680.0,107680.0,107645.0
158,12/11/2019 12:24:00,107690.0,107705.0,107710.0,107680.0
159,12/11/2019 12:25:00,107705.0,107735.0,107735.0,107680.0
160,12/11/2019 12:26:00,107735.0,107610.0,107735.0,107595.0
161,12/11/2019 12:27:00,107615.0,107620.0,107640.0,107600.0
162,12/11/2019 12:28:05,107620.0,107615.0,107635.0,107610.0
163,12/11/2019 12:29:00,107615.0,107565.0,107620.0,107565.0
164,12/11/2019 12:30:00,107565.0,107485.0,107565.0,107475.0
165,12/11/2019 12:31:03,107485.0,107545.0,107550.0,107475.0
166,12/11/2019 12:32:00,107580.0,107625.0,107630.0,107580.0
167,12/11/2019 12:33:00,107625.0,107600.0,107625.0,107595.0
168,12/11/2019 12:34:01,107600.0,107600.0,107620.0,107590.0
169,12/11/2019 12:35:01,107600.0,107665.0,107665.0,107600.0
170,12/11/2019 12:36:15,107665.0,107640.0,107680.0,107635.0
171,12/11/2019 12:37:00,107640.0,107605.0,107640.0,107600.0
172,12/11/2019 12:38:00,107605.0,107570.0,107605.0,107560.0
173,12/11/2019 12:39:01,107570.0,107570.0,107580.0,107540.0
174,12/11/2019 12:40:00,107570.0,107565.0,107570.0,107535.0
175,12/11/2019 12:41:00,107555.0,107550.0,107560.0,107535.0
176,12/11/2019 12:42:01,107550.0,107585.0,107585.0,107550.0
177,12/11/2019 12:43:05,107600.0,107620.0,107620.0,107595.0
178,12/11/2019 12:44:00,107620.0,107615.0,107620.0,107590.0
179,12/11/2019 12:45:00,107615.0,107605.0,107635.0,107605.0
180,12/11/2019 12:46:01,107615.0,107560.0,107635.0,107560.0
181,12/11/2019 12:47:02,107560.0,107570.0,107585.0,107560.0
182,12/11/2019 12:48:00,107570.0,107565.0,107580.0,107560.0
183,12/11/2019 12:49:00,107565.0,107565.0,107570.0,107555.0
184,12/11/2019 12:50:00,107575.0,107515.0,107575.0,107515.0
185,12/11/2019 12:51:00,107515.0,107555.0,107560.0,107515.0
186,12/11/2019 12:52:00,107555.0,107580.0,107585.0,107555.0
187,12/11/2019 12:53:02,107565.0,107560.0,107580.0,107560.0
188,12/11/2019 12:54:00,107550.0,107530.0,107550.0,107520.0
189,12/11/2019 12:55:00,107530.0,107490.0,107530.0,107490.0
190,12/11/2019 12:56:00,107490.0,107490.0,107505.0,107480.0
191,12/11/2019 12:57:00,107490.0,107540.0,107540.0,107480.0
192,12/11/2019 12:58:01,107540.0,107455.0,107540.0,107455.0
193,12/11/2019 12:59:01,107455.0,107425.0,107465.0,107425.0
194,12/11/2019 13:00:02,107440.0,107440.0,107460.0,107425.0
195,12/11/2019 13:01:00,107440.0,107430.0,107440.0,107415.0
196,12/11/2019 13:02:00,107430.0,107460.0,107465.0,107430.0
197,12/11/2019 13:03:01,107460.0,107455.0,107465.0,107445.0
198,12/11/2019 13:04:00,107455.0,107430.0,107530.0,107430.0
199,12/11/2019 13:05:00,107430.0,107290.0,107455.0,107290.0
200,12/11/2019 13:06:00,107290.0,107240.0,107325.0,107235.0
201,12/11/2019 13:07:00,107240.0,107280.0,107280.0,107240.0
202,12/11/2019 13:08:00,107270.0,107295.0,107300.0,107270.0
203,12/11/2019 13:09:00,107295.0,107305.0,107315.0,107290.0
204,12/11/2019 13:10:00,107305.0,107330.0,107345.0,107305.0
205,12/11/2019 13:11:00,107330.0,107270.0,107355.0,107270.0
206,12/11/2019 13:12:00,107270.0,107275.0,107290.0,107235.0
207,12/11/2019 13:13:00,107275.0,107285.0,107300.0,107270.0
208,12/11/2019 13:14:01,107310.0,107315.0,107320.0,107305.0
209,12/11/2019 13:15:00,107315.0,107285.0,107340.0,107285.0
210,12/11/2019 13:16:00,107285.0,107330.0,107335.0,107285.0
211,12/11/2019 13:17:00,107330.0,107405.0,107405.0,107330.0
212,12/11/2019 13:18:00,107405.0,107405.0,107425.0,107405.0
213,12/11/2019 13:19:00,107405.0,107395.0,107405.0,107385.0
214,12/11/2019 13:20:01,107395.0,107320.0,107400.0,107320.0
215,12/11/2019 15:52:00,107020.0,106975.0,107025.0,106975.0
216,12/11/2019 15:53:00,106975.0,106965.0,106990.0,106955.0
217,12/11/2019 15:54:01,106965.0,106980.0,106980.0,106940.0
218,12/11/2019 15:55:00,106980.0,106950.0,107010.0,106950.0
219,12/11/2019 15:56:02,106940.0,106950.0,106970.0,106925.0
220,12/11/2019 15:57:00,106950.0,106955.0,106965.0,106940.0
221,12/11/2019 15:58:00,106955.0,106975.0,106985.0,106950.0
222,12/11/2019 15:59:01,106975.0,107025.0,107025.0,106970.0
223,12/11/2019 16:00:02,107025.0,106975.0,107025.0,106965.0
224,12/11/2019 16:01:01,106975.0,106985.0,106985.0,106925.0
225,12/11/2019 16:02:00,106985.0,107000.0,107010.0,106985.0
226,12/11/2019 16:03:00,107000.0,106985.0,107005.0,106985.0
227,12/11/2019 16:04:01,106990.0,107030.0,107030.0,106990.0
228,12/11/2019 16:05:00,107030.0,107050.0,107075.0,107020.0
229,12/11/2019 16:06:00,107050.0,107050.0,107060.0,107030.0
230,12/11/2019 16:07:00,107050.0,107050.0,107065.0,107030.0
231,12/11/2019 16:08:01,107040.0,107080.0,107110.0,107030.0
232,12/11/2019 16:09:00,107080.0,107060.0,107080.0,107050.0
233,12/11/2019 16:10:00,107065.0,107080.0,107100.0,107060.0
234,12/11/2019 16:11:01,107085.0,107055.0,107085.0,107040.0
235,12/11/2019 16:12:00,107055.0,107075.0,107085.0,107050.0
236,12/11/2019 16:13:01,107075.0,107075.0,107080.0,107065.0
237,12/11/2019 16:14:01,107075.0,107035.0,107075.0,107035.0
238,12/11/2019 16:15:00,107035.0,106980.0,107075.0,106980.0
239,12/11/2019 16:16:00,106980.0,106980.0,107005.0,106970.0
240,12/11/2019 16:17:01,106980.0,106960.0,106990.0,106960.0
241,12/11/2019 16:18:01,106960.0,106990.0,106990.0,106925.0
242,12/11/2019 16:19:00,106990.0,106985.0,106990.0,106970.0
243,12/11/2019 16:20:02,106985.0,106990.0,106995.0,106975.0
244,12/11/2019 16:21:01,106990.0,106950.0,106990.0,106950.0
245,12/11/2019 16:22:01,106950.0,106965.0,106985.0,106945.0
246,12/11/2019 16:23:00,106955.0,106975.0,106980.0,106955.0
247,12/11/2019 16:24:00,106975.0,106975.0,106985.0,106960.0
248,12/11/2019 16:25:00,106975.0,106985.0,106995.0,106975.0
249,12/11/2019 16:26:00,106980.0,106965.0,106995.0,106965.0
250,12/11/2019 16:27:01,106965.0,106865.0,106965.0,106810.0
251,12/11/2019 16:28:00,106865.0,106850.0,106885.0,106835.0
252,12/11/2019 16:29:00,106855.0,106820.0,106855.0,106795.0
253,12/11/2019 16:30:00,106820.0,106780.0,106840.0,106780.0
254,12/11/2019 16:31:00,106780.0,106810.0,106835.0,106765.0
255,12/11/2019 16:32:01,106810.0,106840.0,106840.0,106805.0
256,12/11/2019 16:33:00,106845.0,106825.0,106845.0,106785.0
257,12/11/2019 16:34:00,106820.0,106820.0,106820.0,106795.0
258,12/11/2019 16:35:00,106820.0,106850.0,106850.0,106805.0
259,12/11/2019 16:36:01,106850.0,106885.0,106885.0,106845.0
260,12/11/2019 16:37:00,106875.0,106890.0,106895.0,106865.0
261,12/11/2019 16:38:02,106900.0,106905.0,106905.0,106890.0
262,12/11/2019 16:39:01,106905.0,106935.0,106940.0,106905.0
263,12/11/2019 16:40:00,106935.0,106945.0,106945.0,106925.0
264,12/11/2019 16:41:00,106935.0,106970.0,106970.0,106925.0
265,12/11/2019 16:42:00,106950.0,106965.0,106965.0,106925.0
266,12/11/2019 16:43:01,106965.0,106965.0,106985.0,106950.0
267,12/11/2019 16:44:01,106970.0,107010.0,107015.0,106965.0
268,12/11/2019 16:45:06,107010.0,107010.0,107035.0,107000.0
269,12/11/2019 16:46:03,107010.0,107090.0,107090.0,107010.0
270,12/11/2019 16:47:01,107090.0,107090.0,107100.0,107060.0
271,12/11/2019 16:48:00,107110.0,107125.0,107135.0,107095.0
272,12/11/2019 16:49:00,107125.0,107140.0,107145.0,107125.0
273,12/11/2019 16:50:00,107165.0,107180.0,107190.0,107155.0
274,12/11/2019 16:51:00,107180.0,107130.0,107195.0,107130.0
275,12/11/2019 16:52:00,107125.0,107145.0,107160.0,107090.0
276,12/11/2019 16:53:01,107145.0,107145.0,107155.0,107135.0
277,12/11/2019 16:54:00,107145.0,107115.0,107145.0,107100.0
278,12/11/2019 16:55:00,107115.0,107155.0,107155.0,107115.0
279,12/11/2019 16:56:00,107150.0,107165.0,107185.0,107140.0
280,12/11/2019 16:57:00,107165.0,107155.0,107165.0,107125.0
281,12/11/2019 16:58:00,107155.0,107170.0,107170.0,107145.0
282,12/11/2019 16:59:00,107165.0,107185.0,107235.0,107165.0
283,12/11/2019 17:00:00,107185.0,107160.0,107185.0,107140.0
284,12/11/2019 17:01:01,107160.0,107165.0,107190.0,107155.0
285,12/11/2019 17:02:01,107165.0,107175.0,107180.0,107165.0
286,12/11/2019 17:03:01,107175.0,107215.0,107215.0,107175.0
287,12/11/2019 17:04:00,107215.0,107165.0,107220.0,107160.0
288,12/11/2019 17:05:00,107165.0,107150.0,107175.0,107150.0
289,12/11/2019 17:06:00,107150.0,107130.0,107165.0,107110.0
290,12/11/2019 17:07:01,107140.0,107165.0,107165.0,107140.0
291,12/11/2019 17:08:00,107165.0,107135.0,107190.0,107135.0
292,12/11/2019 17:09:00,107135.0,107160.0,107160.0,107135.0
293,12/11/2019 17:10:00,107155.0,107105.0,107165.0,107090.0
294,12/11/2019 17:11:00,107105.0,107150.0,107150.0,107055.0
295,12/11/2019 17:12:00,107150.0,107150.0,107185.0,107150.0
296,12/11/2019 17:13:00,107150.0,107140.0,107165.0,107140.0
297,12/11/2019 17:14:00,107155.0,107275.0,107280.0,107155.0
298,12/11/2019 17:15:00,107275.0,107300.0,107310.0,107265.0
299,12/11/2019 17:16:00,107300.0,107280.0,107300.0,107280.0
300,12/11/2019 17:17:00,107280.0,107360.0,107360.0,107270.0
301,12/11/2019 17:18:00,107360.0,107365.0,107380.0,107340.0
302,12/11/2019 17:19:00,107365.0,107330.0,107370.0,107330.0
303,12/11/2019 17:20:00,107330.0,107380.0,107380.0,107325.0
304,12/11/2019 17:21:00,107380.0,107425.0,107425.0,107375.0
305,12/11/2019 17:22:00,107425.0,107460.0,107465.0,107425.0
306,12/11/2019 17:23:01,107460.0,107395.0,107460.0,107365.0
307,12/11/2019 17:24:00,107395.0,107375.0,107400.0,107355.0
308,12/11/2019 17:25:01,107375.0,107315.0,107375.0,107310.0
309,12/11/2019 17:26:00,107315.0,107320.0,107325.0,107280.0
310,12/11/2019 17:27:05,107320.0,107320.0,107360.0,107315.0
311,12/11/2019 17:28:00,107320.0,107255.0,107335.0,107255.0
312,12/11/2019 17:29:01,107250.0,107270.0,107270.0,107250.0
313,12/11/2019 17:30:00,107270.0,107280.0,107300.0,107270.0
314,12/11/2019 17:31:01,107280.0,107300.0,107310.0,107280.0
315,12/11/2019 17:32:00,107300.0,107295.0,107300.0,107285.0
316,12/11/2019 17:33:01,107295.0,107285.0,107305.0,107280.0
317,12/11/2019 17:34:00,107280.0,107330.0,107330.0,107280.0
318,12/11/2019 17:35:00,107330.0,107305.0,107330.0,107295.0
319,12/11/2019 17:36:01,107305.0,107295.0,107310.0,107290.0
320,12/11/2019 17:37:00,107295.0,107285.0,107300.0,107280.0
321,12/11/2019 17:38:01,107285.0,107285.0,107290.0,107275.0
322,12/11/2019 17:39:00,107285.0,107295.0,107295.0,107280.0
323,12/11/2019 17:40:00,107290.0,107300.0,107300.0,107280.0
324,12/11/2019 17:41:01,107300.0,107295.0,107300.0,107290.0
325,12/11/2019 17:42:01,107295.0,107290.0,107300.0,107290.0
326,12/11/2019 17:43:01,107285.0,107285.0,107295.0,107285.0
327,12/11/2019 17:44:00,107285.0,107130.0,107285.0,107130.0
328,12/11/2019 17:45:00,107130.0,107210.0,107230.0,107130.0
329,12/11/2019 17:46:00,107210.0,107205.0,107215.0,107195.0
330,12/11/2019 17:47:00,107205.0,107210.0,107210.0,107145.0
331,12/11/2019 17:48:00,107225.0,107215.0,107245.0,107210.0
332,12/11/2019 17:49:00,107215.0,107220.0,107220.0,107195.0
333,12/11/2019 17:50:01,107220.0,107240.0,107240.0,107180.0
334,12/11/2019 17:51:00,107240.0,107255.0,107265.0,107205.0
335,12/11/2019 17:52:00,107255.0,107265.0,107265.0,107250.0
336,12/11/2019 17:53:00,107265.0,107255.0,107265.0,107230.0
337,12/11/2019 17:54:00,107245.0,107250.0,107250.0,107235.0
338,12/11/2019 17:55:00,107245.0,107240.0,107245.0,107225.0
339,12/11/2019 17:56:01,107240.0,107150.0,107255.0,107150.0
340,12/11/2019 17:57:01,107130.0,107180.0,107210.0,107130.0
341,12/11/2019 17:58:00,107180.0,107190.0,107205.0,107170.0
342,12/11/2019 17:59:01,107190.0,107265.0,107290.0,107190.0
343,12/11/2019 18:00:01,107295.0,107275.0,107295.0,107260.0
344,12/11/2019 18:01:01,107275.0,107240.0,107290.0,107230.0
345,12/11/2019 18:02:00,107240.0,107265.0,107265.0,107220.0
346,12/11/2019 18:03:01,107265.0,107230.0,107275.0,107220.0
347,12/11/2019 18:04:00,107230.0,107220.0,107245.0,107220.0
348,12/11/2019 18:05:00,107220.0,107205.0,107230.0,107185.0
349,12/11/2019 18:06:01,107205.0,107205.0,107225.0,107200.0
350,12/11/2019 18:07:00,107205.0,107180.0,107205.0,107170.0
351,12/11/2019 18:08:00,107180.0,107090.0,107180.0,107090.0
352,12/11/2019 18:09:00,107090.0,107160.0,107160.0,107090.0
353,12/11/2019 18:10:01,107160.0,107195.0,107195.0,107120.0
354,12/11/2019 18:11:00,107195.0,107165.0,107195.0,107150.0
355,12/11/2019 18:12:00,107165.0,107175.0,107180.0,107160.0
356,12/11/2019 18:13:01,107175.0,107180.0,107190.0,107170.0
357,12/11/2019 18:14:00,107180.0,107195.0,107200.0,107180.0
358,12/11/2019 18:15:00,107195.0,107180.0,107220.0,107160.0
359,12/11/2019 18:16:00,107180.0,107200.0,107200.0,107165.0
360,12/11/2019 18:17:00,107190.0,107200.0,107215.0,107190.0
361,12/11/2019 18:18:00,107200.0,107195.0,107205.0,107195.0
362,12/11/2019 18:19:00,107195.0,107200.0,107215.0,107195.0
363,12/11/2019 18:20:00,107200.0,107185.0,107200.0,107160.0
364,12/11/2019 18:21:00,107185.0,107140.0,107185.0,107140.0
365,12/11/2019 18:22:00,107140.0,107135.0,107165.0,107115.0
366,12/11/2019 18:23:00,107135.0,107105.0,107145.0,107100.0
367,12/11/2019 18:24:00,107105.0,107080.0,107105.0,107020.0
368,13/11/2019 10:18:00,106580.0,106620.0,106620.0,106555.0
369,13/11/2019 10:19:00,106595.0,106585.0,106600.0,106570.0
370,13/11/2019 10:20:01,106585.0,106585.0,106585.0,106535.0
371,13/11/2019 10:21:00,106585.0,106515.0,106585.0,106515.0
372,13/11/2019 10:22:01,106515.0,106565.0,106565.0,106495.0
373,13/11/2019 10:23:00,106560.0,106580.0,106585.0,106560.0
374,13/11/2019 10:24:00,106580.0,106570.0,106585.0,106560.0
375,13/11/2019 10:25:00,106580.0,106575.0,106585.0,106555.0
376,13/11/2019 10:26:01,106575.0,106745.0,106745.0,106575.0
377,13/11/2019 10:27:00,106755.0,106835.0,106835.0,106755.0
378,13/11/2019 10:28:01,106805.0,106815.0,106835.0,106775.0
379,13/11/2019 10:29:01,106815.0,106840.0,106855.0,106775.0
380,13/11/2019 10:30:00,106840.0,106825.0,106840.0,106765.0
381,13/11/2019 10:31:00,106825.0,106745.0,106830.0,106745.0
382,13/11/2019 10:32:00,106745.0,106740.0,106750.0,106710.0
383,13/11/2019 10:33:00,106740.0,106680.0,106740.0,106680.0
384,13/11/2019 10:34:00,106680.0,106715.0,106730.0,106675.0
385,13/11/2019 10:35:00,106715.0,106760.0,106770.0,106715.0
386,13/11/2019 10:36:00,106760.0,106760.0,106805.0,106760.0
387,13/11/2019 10:37:01,106750.0,106775.0,106780.0,106725.0
388,13/11/2019 10:38:00,106775.0,106805.0,106810.0,106760.0
389,13/11/2019 10:39:00,106805.0,106995.0,106995.0,106795.0
390,13/11/2019 10:40:01,106995.0,107145.0,107145.0,106985.0
391,13/11/2019 10:41:00,107100.0,107075.0,107130.0,107075.0
392,13/11/2019 10:42:01,107075.0,107125.0,107175.0,107045.0
393,13/11/2019 10:43:00,107125.0,107130.0,107180.0,107125.0
394,13/11/2019 10:44:01,107130.0,107155.0,107190.0,107130.0
395,13/11/2019 10:45:00,107155.0,107095.0,107180.0,107095.0
396,13/11/2019 10:46:00,107095.0,107195.0,107260.0,107095.0
397,13/11/2019 10:47:02,107195.0,107095.0,107200.0,107065.0
398,13/11/2019 10:48:00,107095.0,106990.0,107095.0,106970.0
