,date_time,open,high,low,close
0,14/11/2019 12:18:00,107010.0,107025.0,107000.0,107025.0
1,14/11/2019 12:19:00,107025.0,107135.0,107025.0,107135.0
2,14/11/2019 12:20:00,107135.0,107155.0,107130.0,107150.0
3,14/11/2019 12:21:00,107150.0,107150.0,107045.0,107055.0
4,14/11/2019 12:22:00,107040.0,107090.0,107040.0,107050.0
5,14/11/2019 12:23:01,107030.0,107050.0,107005.0,107050.0
6,14/11/2019 12:24:00,107050.0,107060.0,107025.0,107035.0
7,14/11/2019 12:25:00,107035.0,107050.0,106930.0,106950.0
8,14/11/2019 12:26:00,106950.0,106980.0,106870.0,106980.0
9,14/11/2019 12:27:00,106980.0,107010.0,106930.0,107010.0
10,14/11/2019 12:28:00,107010.0,107035.0,106995.0,107000.0
11,14/11/2019 12:29:00,107000.0,107005.0,106980.0,107000.0
12,14/11/2019 12:30:00,107000.0,107005.0,106985.0,106990.0
13,14/11/2019 12:31:00,106990.0,107005.0,106975.0,107005.0
14,14/11/2019 12:32:00,107005.0,107020.0,106975.0,106985.0
15,14/11/2019 12:33:00,106985.0,106990.0,106965.0,106980.0
16,14/11/2019 12:34:00,106975.0,107000.0,106960.0,106975.0
17,14/11/2019 12:35:02,106975.0,107005.0,106945.0,107005.0
18,14/11/2019 12:36:01,107005.0,107040.0,107005.0,107040.0
19,14/11/2019 12:37:02,107040.0,107040.0,107010.0,107040.0
20,14/11/2019 12:38:00,107040.0,107040.0,106980.0,106980.0
21,14/11/2019 12:39:00,106980.0,106995.0,106965.0,106965.0
22,14/11/2019 12:40:00,106985.0,106995.0,106955.0,106990.0
23,14/11/2019 12:41:00,106990.0,107030.0,106980.0,107005.0
24,14/11/2019 12:42:00,107005.0,107005.0,106935.0,106965.0
25,14/11/2019 12:43:00,106965.0,107000.0,106965.0,106975.0
26,14/11/2019 12:44:00,106975.0,106975.0,106895.0,106895.0
27,14/11/2019 12:45:00,106895.0,106895.0,106840.0,106840.0
28,14/11/2019 12:46:00,106840.0,106845.0,106815.0,106845.0
29,14/11/2019 12:47:00,106845.0,106855.0,106820.0,106830.0
30,14/11/2019 12:48:00,106830.0,106880.0,106810.0,106880.0
31,14/11/2019 12:49:01,106850.0,106875.0,106830.0,106875.0
32,14/11/2019 12:50:00,106875.0,106875.0,106840.0,106865.0
33,14/11/2019 12:51:00,106865.0,106915.0,106865.0,106900.0
34,14/11/2019 12:52:00,106905.0,106940.0,106890.0,106930.0
35,14/11/2019 12:53:00,106930.0,106935.0,106905.0,106905.0
36,14/11/2019 12:54:00,106905.0,106905.0,106890.0,106905.0
37,14/11/2019 12:55:00,106905.0,106905.0,106860.0,106870.0
38,14/11/2019 12:56:00,106870.0,106875.0,106840.0,106875.0
39,14/11/2019 12:57:01,106875.0,106890.0,106875.0,106890.0
40,14/11/2019 12:58:00,106890.0,106900.0,106890.0,106895.0
41,14/11/2019 12:59:00,106895.0,106910.0,106885.0,106890.0
42,14/11/2019 13:00:00,106890.0,106890.0,106855.0,106885.0
43,14/11/2019 13:01:00,106885.0,106895.0,106810.0,106820.0
44,14/11/2019 13:02:00,106820.0,106820.0,106785.0,106815.0
45,14/11/2019 13:03:00,106815.0,106835.0,106810.0,106825.0
46,14/11/2019 13:04:00,106825.0,106825.0,106800.0,106815.0
