,date_time,open,high,low,close
0,25/11/2019 09:29:00,109230.0,109290.0,109225.0,109275.0
1,25/11/2019 09:30:01,109275.0,109275.0,109250.0,109270.0
2,25/11/2019 09:31:00,109270.0,109285.0,109265.0,109265.0
3,25/11/2019 09:32:00,109265.0,109265.0,109245.0,109260.0
4,25/11/2019 09:33:00,109260.0,109280.0,109250.0,109270.0
5,25/11/2019 09:34:01,109270.0,109275.0,109260.0,109260.0
6,25/11/2019 09:35:00,109260.0,109265.0,109240.0,109240.0
7,25/11/2019 09:36:01,109240.0,109240.0,109170.0,109170.0
8,25/11/2019 09:37:00,109170.0,109180.0,109160.0,109180.0
9,25/11/2019 09:38:00,109180.0,109190.0,109155.0,109190.0
10,25/11/2019 09:39:00,109190.0,109210.0,109190.0,109210.0
11,25/11/2019 09:40:00,109210.0,109285.0,109205.0,109210.0
12,25/11/2019 09:41:00,109210.0,109300.0,109210.0,109290.0
13,25/11/2019 09:42:00,109290.0,109350.0,109290.0,109350.0
14,25/11/2019 09:43:00,109350.0,109350.0,109305.0,109305.0
15,25/11/2019 09:44:00,109305.0,109305.0,109280.0,109280.0
16,25/11/2019 09:45:00,109280.0,109315.0,109275.0,109295.0
17,25/11/2019 09:46:00,109295.0,109335.0,109285.0,109335.0
18,25/11/2019 09:47:00,109335.0,109340.0,109305.0,109305.0
19,25/11/2019 09:48:00,109305.0,109305.0,109235.0,109235.0
20,25/11/2019 09:49:00,109235.0,109270.0,109235.0,109270.0
21,25/11/2019 09:50:00,109270.0,109285.0,109260.0,109285.0
22,25/11/2019 09:51:01,109285.0,109285.0,109265.0,109270.0
23,25/11/2019 09:52:00,109270.0,109280.0,109235.0,109235.0
24,25/11/2019 09:53:00,109235.0,109245.0,109120.0,109120.0
25,25/11/2019 09:54:00,109120.0,109130.0,109085.0,109105.0
26,25/11/2019 09:55:00,109105.0,109110.0,109065.0,109065.0
27,25/11/2019 09:56:00,109065.0,109130.0,109060.0,109105.0
28,25/11/2019 09:57:00,109105.0,109130.0,109100.0,109130.0
29,25/11/2019 09:58:00,109130.0,109135.0,109095.0,109130.0
30,25/11/2019 09:59:00,109130.0,109130.0,109070.0,109070.0
31,25/11/2019 10:00:01,109070.0,109075.0,109050.0,109060.0
32,25/11/2019 10:01:00,109060.0,109080.0,109055.0,109075.0
33,25/11/2019 10:02:01,109075.0,109090.0,109075.0,109085.0
34,25/11/2019 10:03:00,109085.0,109085.0,109070.0,109080.0
35,25/11/2019 10:04:00,109080.0,109090.0,109065.0,109075.0
36,25/11/2019 10:05:00,109075.0,109085.0,109040.0,109075.0
37,25/11/2019 10:06:01,109075.0,109080.0,109015.0,109015.0
38,25/11/2019 10:07:00,109015.0,109030.0,109000.0,109025.0
39,25/11/2019 10:08:00,109025.0,109030.0,109010.0,109025.0
40,25/11/2019 10:09:00,109025.0,109075.0,109020.0,109065.0
41,25/11/2019 10:10:00,109065.0,109075.0,109055.0,109075.0
42,25/11/2019 10:11:00,109080.0,109080.0,109060.0,109065.0
43,25/11/2019 10:12:00,109065.0,109085.0,109040.0,109075.0
44,25/11/2019 10:13:00,109075.0,109085.0,109040.0,109040.0
45,25/11/2019 10:14:00,109040.0,109075.0,109040.0,109075.0
46,25/11/2019 10:15:00,109075.0,109110.0,109020.0,109020.0
47,25/11/2019 10:16:00,109020.0,109060.0,109010.0,109050.0
48,25/11/2019 10:17:00,109050.0,109065.0,109040.0,109040.0
49,25/11/2019 10:18:00,109030.0,109030.0,109015.0,109015.0
50,25/11/2019 10:19:00,109010.0,109010.0,108920.0,108945.0
51,25/11/2019 10:20:00,108945.0,108950.0,108920.0,108925.0
52,25/11/2019 10:21:00,108925.0,108935.0,108890.0,108890.0
53,25/11/2019 10:22:00,108890.0,108890.0,108865.0,108865.0
54,25/11/2019 10:23:00,108865.0,108910.0,108855.0,108910.0
55,25/11/2019 10:24:00,108910.0,108965.0,108905.0,108965.0
56,25/11/2019 10:25:01,108955.0,109115.0,108895.0,109115.0
57,25/11/2019 10:26:00,109115.0,109115.0,109040.0,109040.0
58,25/11/2019 10:27:01,109055.0,109170.0,109035.0,109170.0
59,25/11/2019 10:28:00,109170.0,109245.0,109170.0,109245.0
60,25/11/2019 10:29:00,109200.0,109205.0,109185.0,109200.0
61,25/11/2019 10:30:00,109200.0,109205.0,109150.0,109205.0
62,25/11/2019 10:31:00,109205.0,109240.0,109175.0,109175.0
63,25/11/2019 10:32:00,109175.0,109215.0,109155.0,109215.0
64,25/11/2019 10:33:01,109220.0,109230.0,109180.0,109190.0
65,25/11/2019 10:34:00,109190.0,109215.0,109115.0,109115.0
66,25/11/2019 10:35:01,109115.0,109115.0,108870.0,108870.0
67,25/11/2019 10:36:00,108870.0,108885.0,108820.0,108840.0
68,25/11/2019 10:37:00,108840.0,108840.0,108795.0,108830.0
69,25/11/2019 10:38:00,108830.0,108850.0,108800.0,108850.0
70,25/11/2019 10:39:01,108850.0,108875.0,108850.0,108860.0
71,25/11/2019 10:40:00,108860.0,108940.0,108850.0,108940.0
72,25/11/2019 10:41:00,108940.0,109040.0,108940.0,109005.0
73,25/11/2019 10:42:00,109005.0,109020.0,108995.0,109010.0
74,25/11/2019 10:43:00,109010.0,109010.0,108975.0,108975.0
75,25/11/2019 10:44:00,108975.0,108975.0,108755.0,108785.0
76,25/11/2019 10:45:00,108785.0,108825.0,108785.0,108790.0
77,25/11/2019 10:46:00,108790.0,108860.0,108790.0,108855.0
78,25/11/2019 10:47:01,108855.0,108855.0,108780.0,108810.0
79,25/11/2019 10:48:01,108810.0,108865.0,108810.0,108850.0
80,25/11/2019 10:49:01,108850.0,108870.0,108840.0,108860.0
81,25/11/2019 10:50:00,108860.0,108890.0,108850.0,108865.0
82,25/11/2019 10:51:00,108865.0,108865.0,108800.0,108810.0
83,25/11/2019 10:52:00,108820.0,108835.0,108815.0,108825.0
84,25/11/2019 10:53:00,108825.0,108875.0,108820.0,108860.0
85,25/11/2019 10:54:01,108860.0,108885.0,108850.0,108870.0
86,25/11/2019 10:55:00,108870.0,108935.0,108855.0,108925.0
87,25/11/2019 10:56:00,108925.0,109050.0,108925.0,109035.0
88,25/11/2019 10:57:00,109040.0,109045.0,109020.0,109030.0
89,25/11/2019 10:58:00,109030.0,109105.0,109015.0,109090.0
90,25/11/2019 10:59:00,109110.0,109145.0,109110.0,109120.0
91,25/11/2019 11:00:01,109120.0,109140.0,109120.0,109140.0
92,25/11/2019 11:01:00,109140.0,109170.0,109130.0,109160.0
93,25/11/2019 11:02:00,109160.0,109175.0,109095.0,109095.0
94,25/11/2019 11:03:00,109090.0,109090.0,109030.0,109065.0
95,25/11/2019 11:04:04,109065.0,109085.0,109045.0,109045.0
96,25/11/2019 11:05:00,109045.0,109070.0,109010.0,109070.0
97,25/11/2019 11:06:00,109070.0,109070.0,109045.0,109065.0
98,25/11/2019 11:07:07,109065.0,109085.0,109050.0,109080.0
99,25/11/2019 11:08:00,109080.0,109135.0,109065.0,109075.0
100,25/11/2019 11:09:00,109075.0,109090.0,109060.0,109085.0
101,25/11/2019 11:10:00,109085.0,109125.0,109065.0,109125.0
102,25/11/2019 11:11:00,109125.0,109135.0,109095.0,109095.0
103,25/11/2019 11:12:00,109110.0,109165.0,109110.0,109165.0
104,25/11/2019 11:13:01,109165.0,109225.0,109165.0,109195.0
105,25/11/2019 11:14:00,109195.0,109195.0,109155.0,109155.0
106,25/11/2019 11:15:00,109155.0,109155.0,109110.0,109125.0
107,25/11/2019 11:16:00,109125.0,109140.0,108950.0,108950.0
108,25/11/2019 11:17:01,108950.0,108955.0,108900.0,108945.0
109,25/11/2019 11:18:00,108945.0,108945.0,108895.0,108905.0
110,25/11/2019 11:19:00,108905.0,108905.0,108870.0,108895.0
111,25/11/2019 11:20:01,108895.0,108895.0,108770.0,108785.0
112,25/11/2019 11:21:01,108785.0,108790.0,108715.0,108785.0
113,25/11/2019 11:22:01,108785.0,108835.0,108780.0,108815.0
114,25/11/2019 11:23:01,108815.0,108820.0,108785.0,108795.0
115,25/11/2019 11:24:00,108795.0,108825.0,108795.0,108805.0
116,25/11/2019 11:25:00,108790.0,108795.0,108745.0,108770.0
117,25/11/2019 11:26:00,108770.0,108805.0,108755.0,108805.0
118,25/11/2019 11:27:00,108805.0,108815.0,108780.0,108790.0
119,25/11/2019 11:28:00,108790.0,108815.0,108790.0,108815.0
120,25/11/2019 11:29:00,108815.0,108815.0,108765.0,108765.0
121,25/11/2019 11:30:01,108765.0,108805.0,108750.0,108805.0
122,25/11/2019 11:31:00,108805.0,108815.0,108795.0,108795.0
123,25/11/2019 11:32:00,108795.0,108820.0,108790.0,108805.0
124,25/11/2019 11:33:00,108800.0,108805.0,108770.0,108780.0
125,25/11/2019 11:34:00,108780.0,108790.0,108755.0,108785.0
126,25/11/2019 11:35:01,108785.0,108810.0,108775.0,108785.0
127,25/11/2019 11:36:00,108785.0,108790.0,108755.0,108785.0
128,25/11/2019 11:37:00,108785.0,108785.0,108740.0,108750.0
129,25/11/2019 11:38:01,108750.0,108785.0,108750.0,108785.0
130,25/11/2019 11:39:00,108785.0,108785.0,108750.0,108750.0
131,25/11/2019 11:40:01,108750.0,108750.0,108665.0,108675.0
132,25/11/2019 11:41:01,108675.0,108685.0,108640.0,108640.0
133,25/11/2019 11:42:00,108640.0,108760.0,108640.0,108760.0
134,25/11/2019 11:43:00,108760.0,108765.0,108730.0,108730.0
135,25/11/2019 11:44:00,108730.0,108750.0,108720.0,108740.0
136,25/11/2019 11:45:00,108745.0,108810.0,108740.0,108810.0
137,25/11/2019 11:46:00,108795.0,108795.0,108730.0,108750.0
138,25/11/2019 11:47:00,108755.0,108780.0,108730.0,108775.0
139,25/11/2019 11:48:00,108815.0,108845.0,108805.0,108845.0
140,25/11/2019 11:49:01,108845.0,108915.0,108845.0,108910.0
141,25/11/2019 11:50:00,108910.0,108910.0,108830.0,108870.0
142,25/11/2019 11:51:00,108870.0,108920.0,108870.0,108905.0
143,25/11/2019 11:52:00,108905.0,108910.0,108855.0,108855.0
144,25/11/2019 11:53:01,108855.0,108870.0,108790.0,108835.0
145,25/11/2019 11:54:00,108845.0,108890.0,108835.0,108875.0
146,25/11/2019 11:55:00,108875.0,108945.0,108875.0,108945.0
147,25/11/2019 11:56:01,108945.0,108960.0,108925.0,108955.0
148,25/11/2019 11:57:08,108955.0,109050.0,108940.0,109045.0
149,25/11/2019 11:58:00,109045.0,109060.0,108960.0,108975.0
150,25/11/2019 11:59:01,108975.0,109000.0,108915.0,108950.0
151,25/11/2019 12:00:02,108950.0,108970.0,108925.0,108970.0
152,25/11/2019 12:01:00,108970.0,108970.0,108930.0,108930.0
153,25/11/2019 12:02:00,108945.0,108950.0,108870.0,108885.0
154,25/11/2019 12:03:00,108885.0,108910.0,108875.0,108900.0
155,25/11/2019 12:04:01,108900.0,108940.0,108890.0,108940.0
156,25/11/2019 12:05:00,108940.0,108940.0,108920.0,108920.0
157,25/11/2019 12:06:03,108920.0,108945.0,108910.0,108925.0
