,date_time,open,high,low,close
0,19/12/2019 10:26:01,114590.0,114615.0,114575.0,114605.0
1,19/12/2019 10:27:01,114605.0,114605.0,114565.0,114600.0
2,19/12/2019 10:28:00,114600.0,114615.0,114545.0,114565.0
3,19/12/2019 10:29:01,114565.0,114600.0,114565.0,114575.0
4,19/12/2019 10:30:01,114575.0,114580.0,114545.0,114545.0
5,19/12/2019 10:31:00,114535.0,114545.0,114470.0,114470.0
6,19/12/2019 10:32:00,114470.0,114470.0,114410.0,114410.0
7,19/12/2019 10:33:01,114415.0,114450.0,114415.0,114435.0
8,19/12/2019 10:34:00,114435.0,114470.0,114435.0,114460.0
9,19/12/2019 10:35:00,114460.0,114460.0,114415.0,114415.0
10,19/12/2019 10:36:00,114400.0,114430.0,114385.0,114400.0
11,19/12/2019 10:37:01,114400.0,114420.0,114380.0,114420.0
12,19/12/2019 10:38:01,114420.0,114445.0,114390.0,114445.0
13,19/12/2019 10:39:00,114445.0,114480.0,114435.0,114465.0
14,19/12/2019 10:40:00,114440.0,114460.0,114430.0,114435.0
15,19/12/2019 10:41:00,114435.0,114510.0,114435.0,114505.0
16,19/12/2019 10:42:01,114490.0,114515.0,114480.0,114480.0
17,19/12/2019 10:43:01,114480.0,114500.0,114470.0,114500.0
18,19/12/2019 10:44:01,114500.0,114500.0,114480.0,114495.0
19,19/12/2019 10:45:01,114500.0,114535.0,114495.0,114505.0
20,19/12/2019 10:46:00,114505.0,114515.0,114485.0,114485.0
21,19/12/2019 10:47:00,114485.0,114500.0,114450.0,114450.0
22,19/12/2019 10:48:00,114450.0,114525.0,114445.0,114520.0
23,19/12/2019 10:49:00,114520.0,114550.0,114520.0,114545.0
24,19/12/2019 10:50:00,114555.0,114700.0,114540.0,114700.0
25,19/12/2019 10:51:00,114700.0,114705.0,114670.0,114670.0
26,19/12/2019 10:52:00,114660.0,114665.0,114645.0,114660.0
27,19/12/2019 10:53:01,114660.0,114675.0,114645.0,114675.0
28,19/12/2019 10:54:00,114675.0,114675.0,114640.0,114640.0
29,19/12/2019 10:55:03,114640.0,114640.0,114560.0,114570.0
30,19/12/2019 10:56:01,114570.0,114585.0,114515.0,114515.0
31,19/12/2019 10:57:00,114515.0,114570.0,114515.0,114570.0
32,19/12/2019 10:58:01,114555.0,114575.0,114550.0,114575.0
33,19/12/2019 10:59:01,114575.0,114610.0,114565.0,114610.0
