,date_time,open,high,low,close
0,21/11/2019 09:41:00,106220.0,106230.0,106200.0,106215.0
1,21/11/2019 09:42:01,106205.0,106225.0,106200.0,106225.0
2,21/11/2019 09:43:01,106225.0,106225.0,106200.0,106210.0
3,21/11/2019 09:44:00,106210.0,106225.0,106200.0,106200.0
4,21/11/2019 09:45:01,106185.0,106215.0,106180.0,106210.0
5,21/11/2019 09:46:02,106185.0,106185.0,106115.0,106115.0
6,21/11/2019 09:47:04,106115.0,106120.0,106010.0,106010.0
7,21/11/2019 09:48:01,106010.0,106055.0,106010.0,106055.0
8,21/11/2019 09:49:02,106055.0,106090.0,106050.0,106080.0
9,21/11/2019 09:50:02,106105.0,106135.0,106085.0,106125.0
10,21/11/2019 09:51:04,106125.0,106210.0,106105.0,106195.0
11,21/11/2019 09:52:01,106170.0,106185.0,106155.0,106155.0
12,21/11/2019 09:53:01,106160.0,106225.0,106160.0,106210.0
13,21/11/2019 09:54:02,106205.0,106205.0,106160.0,106160.0
14,21/11/2019 09:55:02,106155.0,106195.0,106155.0,106195.0
15,21/11/2019 09:56:01,106195.0,106210.0,106180.0,106210.0
16,21/11/2019 09:57:00,106210.0,106240.0,106175.0,106240.0
17,21/11/2019 09:58:01,106240.0,106265.0,106225.0,106225.0
18,21/11/2019 09:59:01,106225.0,106225.0,106180.0,106190.0
19,21/11/2019 10:00:01,106185.0,106235.0,106185.0,106215.0
20,21/11/2019 10:01:03,106250.0,106275.0,106245.0,106270.0
21,21/11/2019 10:02:02,106265.0,106270.0,106260.0,106260.0
22,21/11/2019 10:03:00,106265.0,106270.0,106245.0,106270.0
23,21/11/2019 10:04:07,106270.0,106285.0,106260.0,106265.0
24,21/11/2019 10:05:06,106260.0,106300.0,106260.0,106295.0
25,21/11/2019 10:06:01,106300.0,106300.0,106270.0,106270.0
26,21/11/2019 10:07:01,106265.0,106280.0,106250.0,106270.0
27,21/11/2019 10:08:05,106305.0,106310.0,106280.0,106285.0
28,21/11/2019 10:09:03,106285.0,106310.0,106270.0,106305.0
29,21/11/2019 10:10:04,106300.0,106330.0,106290.0,106330.0
30,21/11/2019 10:11:04,106330.0,106340.0,106285.0,106285.0
31,21/11/2019 10:12:01,106275.0,106305.0,106275.0,106305.0
32,21/11/2019 10:13:04,106280.0,106300.0,106280.0,106295.0
33,21/11/2019 10:14:05,106290.0,106305.0,106280.0,106285.0
34,21/11/2019 10:15:00,106285.0,106295.0,106140.0,106180.0
