,date_time,open,high,low,close
0,13/12/2019 14:44:01,112355.0,112360.0,112340.0,112340.0
1,13/12/2019 14:45:00,112340.0,112360.0,112340.0,112355.0
2,13/12/2019 14:46:00,112355.0,112360.0,112340.0,112360.0
3,13/12/2019 14:47:01,112345.0,112345.0,112320.0,112320.0
4,13/12/2019 14:48:01,112335.0,112350.0,112330.0,112330.0
5,13/12/2019 14:49:00,112330.0,112355.0,112330.0,112335.0
6,13/12/2019 14:50:01,112335.0,112380.0,112330.0,112380.0
7,13/12/2019 14:51:00,112375.0,112385.0,112365.0,112365.0
8,13/12/2019 14:52:01,112365.0,112365.0,112330.0,112340.0
9,13/12/2019 14:53:00,112335.0,112370.0,112330.0,112360.0
10,13/12/2019 14:54:00,112360.0,112395.0,112360.0,112375.0
11,13/12/2019 14:55:01,112375.0,112385.0,112360.0,112385.0
12,13/12/2019 14:56:00,112385.0,112430.0,112380.0,112430.0
13,13/12/2019 14:57:01,112430.0,112440.0,112400.0,112400.0
14,13/12/2019 14:58:01,112400.0,112430.0,112390.0,112395.0
15,13/12/2019 14:59:00,112395.0,112400.0,112350.0,112360.0
16,13/12/2019 15:00:01,112360.0,112375.0,112360.0,112375.0
17,13/12/2019 15:01:00,112385.0,112390.0,112375.0,112375.0
18,13/12/2019 15:02:00,112375.0,112395.0,112375.0,112380.0
19,13/12/2019 15:03:00,112385.0,112400.0,112375.0,112380.0
20,13/12/2019 15:04:00,112380.0,112390.0,112375.0,112385.0
21,13/12/2019 15:05:00,112385.0,112440.0,112385.0,112435.0
22,13/12/2019 15:06:00,112435.0,112465.0,112420.0,112465.0
23,13/12/2019 15:07:00,112425.0,112435.0,112410.0,112410.0
24,13/12/2019 15:08:00,112400.0,112435.0,112400.0,112415.0
25,13/12/2019 15:09:00,112415.0,112415.0,112375.0,112375.0
26,13/12/2019 15:10:01,112375.0,112375.0,112350.0,112355.0
27,13/12/2019 15:11:00,112355.0,112375.0,112345.0,112365.0
28,13/12/2019 15:12:00,112365.0,112405.0,112365.0,112390.0
29,13/12/2019 15:13:00,112390.0,112420.0,112390.0,112405.0
30,13/12/2019 15:14:00,112405.0,112405.0,112380.0,112390.0
31,13/12/2019 15:15:02,112390.0,112415.0,112390.0,112395.0
32,13/12/2019 15:16:00,112395.0,112460.0,112385.0,112460.0
33,13/12/2019 15:17:00,112460.0,112505.0,112445.0,112490.0
34,13/12/2019 15:18:00,112490.0,112530.0,112490.0,112520.0
35,13/12/2019 15:19:00,112520.0,112585.0,112515.0,112585.0
36,13/12/2019 15:20:00,112585.0,112585.0,112530.0,112530.0
37,13/12/2019 15:21:00,112530.0,112545.0,112525.0,112545.0
38,13/12/2019 15:22:01,112545.0,112565.0,112545.0,112560.0
39,13/12/2019 15:23:00,112560.0,112570.0,112550.0,112565.0
40,13/12/2019 15:24:00,112565.0,112595.0,112560.0,112580.0
41,13/12/2019 15:25:00,112580.0,112600.0,112560.0,112570.0
42,13/12/2019 15:26:00,112570.0,112570.0,112545.0,112545.0
43,13/12/2019 15:27:00,112545.0,112545.0,112515.0,112535.0
44,13/12/2019 15:28:01,112535.0,112535.0,112510.0,112510.0
45,13/12/2019 15:29:00,112520.0,112565.0,112520.0,112540.0
46,13/12/2019 15:30:00,112540.0,112555.0,112530.0,112545.0
47,13/12/2019 15:31:00,112545.0,112555.0,112540.0,112550.0
48,13/12/2019 15:32:01,112555.0,112560.0,112550.0,112550.0
49,13/12/2019 15:33:01,112550.0,112565.0,112540.0,112565.0
50,13/12/2019 15:34:00,112565.0,112565.0,112545.0,112550.0
51,13/12/2019 15:35:00,112545.0,112570.0,112545.0,112570.0
52,13/12/2019 15:36:01,112570.0,112570.0,112545.0,112550.0
